Lemma,Grundform
Weg,"['Abfuhrweg', 'Anliegerweg', 'Bergwegel', 'Dreckweg', 'Fahrweg', 'Fuhrweg', 'Fußweg', 'Fußwegel', 'Fußweglein', 'Gangweglein', 'Gehweg', 'Gehwegel', 'Gehweglein', 'Gickerleinsweg', 'Grasweg', 'Grenzweg', 'Hasenwegel', 'Hasenweglein', 'Heckenweg', 'Heimweg', 'Hohlweg', 'Hohlweglein', 'Holzweg', 'Holzwegel', 'Holzweglein', 'Hängweg', 'Höhlweg', 'Jagersweglein', 'Judenweg', 'Jägersweg', 'Jägersweglein', 'Jägerweglein', 'Kirchenweg', 'Kirchenweglein', 'Kreuzweg', 'Lausweg', 'Läuseweg', 'Läusweg', 'Metzgersweg', 'Mistweeg', 'Mähnweg', 'Pirschweg', 'Pirschweglein', 'Rehweglein', 'Scheidweg', 'Schlagweg', 'Schlangenweglein', 'Schleichweg', 'Schleichweglein', 'Schleifweg', 'Schlichtweg', 'Schluchtweg', 'Sollweg', 'Spitzbubenweg', 'Spitzbubenweglein', 'Spitzwegelein', 'Stadtweg', 'Trampelweglein', 'Waldweg', 'Waldwegel', 'Waldweglein', 'Wiesenweg', 'Wurzelweg']"
führen,"['Abführen', 'Anführer', 'Anführerin', 'Betriebsführer', 'Brautausführer', 'Brautführer', 'Bräutelführer', 'Dampferführer', 'Dampfmaschinenführer', 'Dreschmaschinenführer', 'Hundführer', 'Lokführer', 'Lokomotivführer', 'Maschinenführer', 'Maschinführer', 'Reiseführerin', 'Reiseleiterin', 'Rädelführer', 'Rädelsführer', 'Rädleinsführer', 'Rädleinsführerin', 'Rückgeführter', 'Spielführer', 'Streitführer', 'Wortführer', 'Wortführerin', 'Überführung']"
geben,"['Abgabe', 'Angeber', 'Angeberer', 'Angeberin', 'Aufgabe', 'Beigabe', 'Bekanntgabe', 'Draufgabe', 'Dreingabe', 'Dreingeben', 'Dreingeberlein', 'Dreingäbelein', 'Drübergabe', 'Herausgabe', 'Hingebets', 'Hofübergabe', 'Hofübergeben', 'Kirchenabgabe', 'Liebesgabe', 'Mitgebig', 'Pfötschengeben', 'Pfötschleingeben', 'Tonangeber', 'Tonangeberin', 'Zugabe', 'Zugeberlein', 'Zugebsel', 'Zugäbelein', 'Übergabe', 'Übergabsgeld', 'Übergeben']"
brühen,"['Abgebrühter', 'Adelbrühe', 'Anbrühe', 'Anbrühen', 'Anbrühig', 'Anbrühtig', 'Angebrühtes', 'Arschbrühe', 'Aufwaschbrühe', 'Dreckbrühe', 'Einbrühe', 'Eingebrühtes', 'Eisbrühe', 'Essigbrühe', 'Fettbrühe', 'Fleischbrühe', 'Fläubrühe', 'Fröschbrühe', 'Gretelbrühe', 'Hadelwaschbrühe', 'Hasenbrühe', 'Kaffeebrühe', 'Kartoffelbrühe', 'Kesselbrühe', 'Kletzenbrühe', 'Kloßbrühe', 'Klößbrühe', 'Klößebrühe', 'Knödelbrühe', 'Knödeleinsbrühe', 'Käsbrühe', 'Käsebrühe', 'Lapperbrühe', 'Larifaribrühe', 'Laugenbrühe', 'Läpperigbrühe', 'Lühbrühe', 'Mistbrühe', 'Mistbrühensaufer', 'Pritschbrühe', 'Quetschenbrühe', 'Schimmelbrühe', 'Schlamperbrüh', 'Schleifsteinbrühe', 'Schlotbrühe', 'Schnorrenbrühe', 'Schwetzelbrühe', 'Seifenbrühe', 'Soßbrühe', 'Suppenbrühe', 'Süttbrühe', 'Wäschbrühe', 'Wäschebrühe']"
hacken,"['Abgehackte', 'Angehacktes', 'Baumhacker', 'Baumhäckel', 'Beilhacker', 'Betthacke', 'Brachhackelein', 'Breithacke', 'Dreispitzhacke', 'Einhacke', 'Eishacke', 'Eishacker', 'Feldhacke', 'Fleischhacker', 'Furchhacke', 'Gartenhacke', 'Gartenhackelein', 'Gartenhäcklein', 'Geizhaken', 'Genaubehacker', 'Grundbirnenheraushacken', 'Haberhacker', 'Handhacke', 'Handhackel', 'Herumhackerei', 'Holzhacke', 'Holzhacken', 'Holzhacker', 'Holzhackern', 'Häckerhaus', 'Jäthacke', 'Kartoffelhacke', 'Kliebhacke', 'Kopfabhacken', 'Krauthacke', 'Kreuzhacke', 'Kulturhackelein', 'Misthackel', 'Neidhaken', 'Queckhacke', 'Rebenhäcklein', 'Reuthacke', 'Riefhacke', 'Rodhacke', 'Rübenhacke', 'Schlaghacke', 'Schneehacke', 'Schälhacke', 'Spitzhacke', 'Spitzhäckelein', 'Spitzhäcklein', 'Streuhäcklein', 'Unkrauthacke', 'Waldhäkel', 'Ziehhacke', 'Zwetschgengehäck', 'abhacken']"
hauen,"['Abgehautes', 'Abhaue', 'Anhaue(r)', 'Anhauer', 'Aufgehaute', 'Baumshaue', 'Brachhaue', 'Brechhaue', 'Breithaue', 'Böschungshaue', 'Daumenhieben', 'Draufhauer', 'Dreckhaue', 'Dreispitzhaue', 'Einhau', 'Erdbirnenhaue', 'Feldhaue', 'Furchenhauer', 'Fürchleinshaue', 'Fürhaue', 'Gartenhaue', 'Gartenhauerl', 'Gartenhaulein', 'Garthaue', 'Getreidehaue', 'Gottesackerhauerl', 'Grabaushaue', 'Grabeleinshaulein', 'Grabenhaue', 'Grabhaue', 'Grantelhauer', 'Graßlethauen', 'Grenzhaue', 'Gräbenhaue', 'Haberhauer', 'Haberhauerin', 'Hackhaue', 'Halbhaue', 'Handhaue', 'Harkhaue', 'Haue', 'Haulein', 'Herhau', 'Hineingehautes', 'Hineinhauen', 'Holzhauer', 'Hopfenhaue', 'Kartoffelhaue', 'Keilhaue', 'Keilhauer', 'Kerbenhaue', 'Kistenhauen', 'Kopfabhauen', 'Kopfherunterhauen', 'Kornhaue', 'Kornhauer', 'Krauthaue', 'Kreuzhaue', 'Lattenhauer', 'Mooshaue', 'Nebenhinaushauer', 'Pflanzhäulein', 'Queckhaue', 'Rasenhaue', 'Rebenhabe', 'Rebenhaue', 'Rebenhauelein', 'Rebenhaulein', 'Reuthaue', 'Reuthauer', 'Reuthäulein', 'Riefenhaue', 'Rodehaue', 'Rodhaue', 'Rosenhaue', 'Rosthaue', 'Rundhaue', 'Räumhaue', 'Rübenhaue', 'Rübenhaue(r)', 'Scheithauer', 'Schlaghaue', 'Schrollenhaue', 'Senshieb', 'Spitzhaue', 'Spitzhaue(r)', 'Spitzhaulein', 'Steinhauer', 'Stockhaue', 'Stockhauer', 'Streuhaue', 'Waldhaue', 'Wasenhaue', 'Wendhaue', 'Ziehhaue', 'Zwerghaue']"
Holz,"['Abgeholztes', 'Anmachholz', 'Anschürholz', 'Astholz', 'Aufbruchholz', 'Ausforstholz', 'Backholz', 'Bandholz', 'Bauchholz', 'Bauholz', 'Besoldungsholz', 'Binderholz', 'Bischofsholz', 'Bleuholz', 'Blochholz', 'Blockholz', 'Brammelholz', 'Brechholz', 'Bremsholz', 'Bremsquerholz', 'Bremsschleifholz', 'Brennholz', 'Brennhölzlein', 'Brockholz', 'Bruchholz', 'Brummhölzel', 'Brückholz', 'Brückhölzlein', 'Buschenholz', 'Buschholz', 'Bändelhölzlein', 'Büscheholz', 'Büschelesholz', 'Büschelholz', 'Büschleinholz', 'Deichselholz', 'Dürrholz', 'Eicheleinholz', 'Eichenholz', 'Einkerbholz', 'Erlenholz', 'Eschenholz', 'Fallholz', 'Faserholz', 'Fesselholz', 'Feuerholz', 'Feuerhölzchen', 'Feuerhölzlein', 'Firstholz', 'Fußholz', 'Fürholz', 'Gaffelholz', 'Garbenbändelhölzlein', 'Garbenhölzlein', 'Garbenstrickhölzlein', 'Gartholz', 'Gaukelholz', 'Gebrücksholz', 'Gertholz', 'Grubenholz', 'Grubholz', 'Gurtholz', 'Hackholz', 'Handmangholz', 'Hartholz', 'Hebenholz', 'Hochholz', 'Holzhäcklein', 'Häppenholz', 'Jochholz', 'Jungholz', 'Kannelholz', 'Kannelsholz', 'Kantholz', 'Kerbholz', 'Kipfholz', 'Kleinholz', 'Kleinhölzel', 'Klopfholz', 'Klüpfelholz', 'Knotenholz', 'Knotenhölzlein', 'Knörzholz', 'Krackenholz', 'Krakelholz', 'Krausholz', 'Krähenholz', 'Krähennestholz', 'Krüppelholz', 'Kälberholz', 'Lagerholz', 'Lamentierholz', 'Langholz', 'Legholz', 'Lenkholz', 'Leseholz', 'Lesholz', 'Leuchsenholz', 'Lindenholz', 'Lärchenholz', 'Mangelholz', 'Mangholz', 'Manghölzer', 'Marterholz', 'Meterholz', 'Mickeholz', 'Nadelholz', 'Niederholz', 'Niedrigholz', 'Nudelholz', 'Nutzholz', 'Ofenholz', 'Papierholz', 'Parasolholz', 'Prügelholz', 'Querholz', 'Rechtlerholz', 'Reisigholz', 'Riegelholz', 'Riffelholz', 'Ritzholz', 'Ritzhölzlein', 'Rundholz', 'Saubrückholz', 'Saustallholz', 'Schalholz', 'Schattholz', 'Scheitholz', 'Schiebholz', 'Schlagholz', 'Schlehenholz', 'Schlehenhölzerlein', 'Schleifholz', 'Schleifholzbacke', 'Schleifhölzlein', 'Schlichtenholz', 'Schneeholz', 'Schneidholz', 'Schnittholz', 'Schreiholz', 'Schrotholz', 'Schrubbholz', 'Schubholz', 'Schubhölzer', 'Schuldenholz', 'Schulterholz', 'Schwachholz', 'Schwefelholz', 'Schwefelhölzchen', 'Schwefelhölzlein', 'Schwellholz', 'Schwingholz', 'Seilhölzelein', 'Seilhölzlein', 'Servierholz', 'Sohlholz', 'Sommerholz', 'Spannholz', 'Sperrholz', 'Spreizholz', 'Spreißelholz', 'Staketenhölzlein', 'Stallholz', 'Stammholz', 'Stangenholz', 'Stangenhölzlein', 'Steckeleinsholz', 'Steckelholz', 'Steigenholz', 'Sterholz', 'Stichholz', 'Stiefelholz', 'Stockholz', 'Stolperholz', 'Streichholz', 'Streichholzwald', 'Streichhölzchen', 'Streichhölzel', 'Streichhölzlein', 'Streifholz', 'Streifhölzlein', 'Streitholz', 'Strickhölzlein', 'Stängelholz', 'Stöckholz', 'Stöckleinsholz', 'Säubrückholz', 'Säustallsbrückholz', 'Süßholz', 'Tannenholz', 'Tragholz', 'Traufholz', 'Treibholz', 'Triebelholz', 'Tännesholz', 'Untergeholz', 'Untergehölz', 'Unterholz', 'Unterhölzlein', 'Verschalholz', 'Walkholz', 'Wallholz', 'Waschholz', 'Wellenholz', 'Wellenholzbüschel', 'Wellholz', 'Werkelholz', 'Wetterholz', 'Wetternholz', 'Wildholz', 'Wimmerholz', 'Windenholz', 'Windholz', 'Windhölzer', 'Winkelholz', 'Winselholz', 'Wälgerholz', 'Wäscheholz', 'Würgelholz', 'Würgholz', 'Zeichholz', 'Ziehholz', 'Zwiebelholz', 'Zündholz', 'Zündhölzchen', 'Zündhölzel', 'Zündhölzlein', 'Zündhölzleinholz', 'Überholz', 'Üntergeholz', 'Ünterholz']"
klauben,"['Abgeklaubtes', 'Abklauber', 'Erbirneneinklauben', 'Erdbirnenklauben', 'Erdbirnenzusammenklauben', 'Erdäpfelzusammenklauben', 'Kartoffelklauben', 'Nachklauberlein', 'Patakenklauben', 'Pumserklauben', 'Steineklauben', 'Steinklauben', 'Zusammengeklaubtes', 'Zusammenklaubig']"
putzen,"['Abgeputzig', 'Abgeputztes', 'Abtrittsputzer', 'Adventsputzen', 'Arschabputzer', 'Aufgeputzte', 'Ausputz', 'Ausputzer', 'Ausputzig', 'Barnausputzig', 'Brunnenputzer', 'Erdäpfelputzer', 'Feiertagsputz', 'Frühjahrshausputz', 'Frühjahrsputz', 'Frühjahrsputzerei', 'Frühlingsputz', 'Gelberübenputzen', 'Generalputz', 'Hausputz', 'Herausgeputztes', 'Herausputzig', 'Klingelputz', 'Klingelputzen', 'Magenausputzer', 'Magenausputzerlein', 'Magenputzer', 'Magenputzerlein', 'Ofenputzer', 'Ofenputzerlein', 'Ofenrohrputzer', 'Oferputzerlein', 'Ohrenputzer', 'Osterputz', 'Peterleinputzen', 'Rachenputz', 'Rachenputzer', 'Rohrputzer', 'Rübenputzer', 'Schneeputzer', 'Schnurrenputzer', 'Schuhputz', 'Schuhputzer', 'Schuhputzig', 'Schulhausputzerin', 'Schulputzerin', 'Tafelputzer', 'Wegputzig', 'Zusammenputz', 'Zusammenputzet', 'Zusammenputzig']"
Racker,"['Abgerackerter', 'Rackler']"
Rahm,"['Abgerahmte', 'Abrahm', 'Abrahmer', 'Abrahmig', 'Butterrahm', 'Dickrahm', 'Milchrahm', 'Sauerrahm', 'Schlagrahm', 'Süßrahm']"
rechen,"['Abgerechtes', 'Aufgerechig', 'Aufrechig', 'Breitrechen', 'Böckleinsrechen', 'Eisenrechen', 'Eisenrechenlein', 'Eisenrechlein', 'Eisigrechen', 'Eisrechelein', 'Futterrechen', 'Fütterrechen', 'Gabelrechen', 'Gartenrechelein', 'Gartenrechen', 'Getreiderechen', 'Grasrechen', 'Großrechen', 'Gäulsrechen', 'Haferrechen', 'Halmrechen', 'Handrechen', 'Hauptrechen', 'Haurechen', 'Heurechen', 'Holrechen', 'Holzrechen', 'Hungerrechen', 'Lauberigrechen', 'Lausrechen', 'Läuserechen', 'Mahdrechen', 'Mistrechen', 'Moosigrechelein', 'Nachernte', 'Nachgereche', 'Nachgerechig', 'Nachgerecht', 'Nachgerechtel', 'Nachgerechtes', 'Nachheurechen', 'Nachrech', 'Nachrechel', 'Nachrechen', 'Nachrecherer', 'Nachrechet', 'Nachrechets', 'Nachrechig', 'Rechen', 'Rillenrechen', 'Schlauenrechen', 'Schleifrechen', 'Schleppenrechen', 'Schnapprechen', 'Schorrechen', 'Stahlrechen', 'Stallrechen', 'Steinrechen', 'Streifrechen', 'Streurechen', 'Striffelrechen', 'Stupfelrechet', 'Stupfelrechig', 'Umschlagrechen', 'Wenderechen', 'Wäscherechen', 'Zeilrechen', 'Ziehrechen', 'Zusammengerechente', 'Zusammengerechig', 'Zusammengerechtes', 'Zusammenrech', 'Zusammenreche', 'Zusammenrechel', 'Zusammenrechen', 'Zusammenrecherer', 'Zusammenrecherig', 'Zusammenrechet', 'Zusammenreching', 'Zusammenrechles', 'Zusammenrechnig', 'Zusammenrechsel', 'Zusammenschlagrechen', 'Ährenrechen', 'Ährleinsrechen', 'Überzugrechen']"
Reiter,"['Abgereiterig', 'Abgereiterte', 'Abreiter', 'Abreitere', 'Ausgereitertes', 'Dinkelreiter', 'Erbsenreiter', 'Gerstenreiter', 'Getreidereiter', 'Haberreiter', 'Heureiter', 'Kornreiter', 'Langreiter', 'Mehlreite', 'Reite', 'Reiter', 'Sandreiter', 'Schneereiter', 'Staubreiter', 'Tennenreitig', 'Wagengereitertes', 'Wagenreitertes', 'Ährreiter']"
Reute,"['Abgereutetes', 'Ackerreute', 'Ackerreutel', 'Ackerreuter', 'Holzreute', 'Neureut', 'Pflugreute', 'Pflugsreute', 'Pflugsreutel', 'Schorreutel', 'Stumpfreuter']"
reißen,"['Abgerissener', 'Apfelreißer', 'Ausreißer', 'Bahnreißer', 'Beerenreißer', 'Beerenreißerer', 'Beerleinszupfer', 'Beerreißer', 'Blumenreißerer', 'Einriss', 'Eisenabreißen', 'Geriss', 'Glockenreißer', 'Goschenaufreißer', 'Hauptmaulaufreißer', 'Hautriss', 'Herumreißig', 'Herzzerreißen', 'Kettenreißer', 'Kleeriss', 'Kopfherabreißen', 'Kopfreißen', 'Lungenreißer', 'Maschinenriss', 'Maulaufreißer', 'Nagelrissel', 'Neuriss', 'Pfählereißer', 'Possenreißer', 'Ranzenreißen', 'Riss', 'Schneereißer', 'Schwarzbeerenreißer', 'Schwarzbeerreißer', 'Stupfelreißen', 'Umriss', 'Wiesenriss', 'Zusammenreißer', 'wegreißen', 'Äpfelreißer']"
Raum,"['Abgeräumig', 'Abgeräumtes', 'Abräumig', 'Abräumsel', 'Abstellraum', 'Aufgeräumtes', 'Aufräumen', 'Aufräumung', 'Bahnräumer', 'Dolenräumer', 'Herausräumen', 'Kehrichträumer', 'Schlagabraum', 'Schlagraum', 'Schneeräumer', 'Schneewehenräumer', 'Schärräumer', 'Schüttwegräumer', 'Strohräumer', 'Strohverräumer', 'Wegräumer']"
schmecken,"['Abgeschmack', 'Abgeschmackter', 'Bodenschmecker', 'Brunnenschmecker', 'Bubenschmecker', 'Einhingeschmeckter', 'Feinschmecker', 'Gutschmecker', 'Gutschmeckerlein', 'Hereingeschmeckig', 'Hereingeschmeckte', 'Hereingeschmeckter', 'Hereingeschmecktes', 'Hereinschmecker', 'Hineingeschmeckte', 'Hineingeschmeckter', 'Lehrerschmecker', 'Lehrersschmecker', 'Mädleinschmecker', 'Mädleinsschmecker', 'Schönschmecker', 'Streuschmeckerin', 'Wasserschmecker', 'Zitronengeschmack']"
schöpfen,"['Abgeschöpfte', 'Abschöpfer', 'Abschöpfet', 'Blechschöpfer', 'Dreckschöpfer', 'Fettschöpfer', 'Herumschöpfe(r)', 'Klößschöpfer', 'Melkschöpfer', 'Milchschöpfer', 'Ofenhafenschöpfer', 'Pappelschöpfe', 'Sandschöpfen', 'Schaumabschöpfer', 'Schaumschöpfer', 'Schäfeschöpfer', 'Suppenschöpfer', 'Wasserschöpfe', 'Wasserschöpfer', 'Wasserschöpferlein']"
stechen,"['Abgestochener', 'Angestochener', 'Anstechung', 'Anstich', 'Augenstecher', 'Ausstecher', 'Ausstecherlein', 'Bauchstecher', 'Bauchstecherlein', 'Bienenstich', 'Birnenstecher', 'Butterzeugstecherlein', 'Distelstecher', 'Durchstecher', 'Eingestochenes', 'Fröschstecher', 'Garbenaufstechen', 'Garbenstechen', 'Garbenstecher', 'Getreidstechen', 'Hinaufstechen', 'Hinaufstecher', 'Hochgestochener', 'Katzenstecher', 'Kornstecher', 'Krackenstecher', 'Krapfenstecher', 'Krappenstecher', 'Krähenstecher', 'Krötenstecher', 'Kupferstecher', 'Nasenstecher', 'Neunstecher', 'Pferdestecher', 'Pferdstecher', 'Platzleinsausstecher', 'Plätzchenausstecher', 'Plätzchenstecher', 'Plätzleinsausstecher', 'Plätzleinsausstecherlein', 'Plätzleinsstecher', 'Plätzleinstecher', 'Rabenstecher', 'Rasenstechen', 'Rattenstecher', 'Ratzenstecher', 'Rodelstecher', 'Rübenstecher', 'Schusterstecher', 'Schwabenstecher', 'Schwarmstecher', 'Schwarzwurzelstecher', 'Siebenstecher', 'Spargelstecher', 'Stich', 'Strohstecher', 'Stupfelstecher', 'Torfstich', 'Umstochenes', 'Vorstecher', 'Wanzenstecher', 'Wurzelstecher', 'Zückerleinausstechen', 'einstechen', 'wegstechen']"
tun,"['Abgetue', 'Allerweltsgetu', 'Allerweltsgetue', 'Antuer', 'Dicktuer', 'Erdapfelheraustun', 'Erdbirnenheraustun', 'Erdäpfelheraustun', 'Erdäpfelsheraustun', 'Falschtuer', 'Gefährlichtuerin', 'Geheimtuerei', 'Großtuer', 'Großtuerin', 'Großtuner', 'Heimlichtuerei', 'Heraustun', 'Hochtuender', 'Hosentutler', 'Kartoffelheraustun', 'Kartoffelnheraustun', 'Kartoffelsheraustun', 'Kreißtengetue', 'Maientun', 'Mordsgetu', 'Mordsgetue', 'Nichtstuer', 'Schöntuer', 'Schöntuerin', 'Strohwegtuer', 'Vielvertuer', 'Vortuer', 'Wichtigtuer', 'Wichtigtuerin', 'Wohltuer', 'Zutat', 'Zutuerlein', 'heraustun', 'schöntun']"
Gott,"['Abgott', 'Behütsgöttlein', 'Gottesgabe', 'Herrgott', 'Herrgottlein', 'Herrgotts', 'Herrgöttlein', 'Muttergottes', 'Plattengott', 'Ölgötze', 'Ölgötzlein']"
Grund,"['Abgrund', 'Aischgründer', 'Aurachgründer', 'Baunachsgründer', 'Erlensgrund', 'Hutzelgrund', 'Kahlgründer', 'Lümmelgrund', 'Maingründer', 'Maingründler', 'Rezatgründler', 'Schlehengrund', 'Schwabbelgrund', 'Sinngründer', 'Stupfelgrundbirne', 'Untergrund', 'Werngründer', 'Wiesengrund', 'Wörnitzgründer']"
hängen,"['Abhang', 'Abhäng', 'Abhänger', 'Anhang', 'Anhenken', 'Anhängelein', 'Anhänger', 'Anhängerlein', 'Anhänglein', 'Anhänglicher', 'Anhängsel', 'Aufhenkel', 'Aufhänge', 'Aufhängel', 'Aufhänger', 'Aufhängerl', 'Aufhängerlein', 'Aufhängsel', 'Aufspülhaderlaufhänger', 'Aushang', 'Aushänger', 'Bulldoganhänger', 'Dreschflegelaufhängen', 'Flegelhenke', 'Flegelhäng', 'Freibierhenker', 'Geiferhängerl', 'Geiferhängerlein', 'Geschirrhänge', 'Henker', 'Kleideraufhänger', 'Kleiderhänge', 'Kleiderhänger', 'Latschhänger', 'Maulhinanhänger', 'Ofengehänge', 'Ofenhenke', 'Ofenhänge', 'Ohrengehäng', 'Ohrenhängelein', 'Ohrgehänge', 'Ohrgehänglein', 'Ohrhängel', 'Ohrhängelein', 'Ohrhängerlein', 'Ohrhänglein', 'Ohrhängselein', 'Paterleingehänge', 'Paterleinsohrenhängerlein', 'Perleinsohrhängelein', 'Perlenvorhang', 'Perlgehänge', 'Salzhängerlein', 'Schläpperehänger', 'Schläpperhänger', 'Schutzhang', 'Sichelhenke', 'Sichelhenket', 'Trenshängelein', 'Viehanhänger', 'Wandhänge', 'Warhänge', 'Wäschehänge', 'Wäschehänger', 'Überhänger']"
Haus,"['Abhaus', 'Aborthaus', 'Altsitzhäuslein', 'Armbrödlerhaus', 'Armenhaus', 'Austrägleinshaus', 'Beinhaus', 'Bienenhaus', 'Bienhaus', 'Brauhaus', 'Brunnenhaus', 'Bräuhaus', 'Daraufhaus', 'Durchhaus', 'Eckhaus', 'Einfamilienhaus', 'Einstockhaus', 'Eiterhaus', 'Engeleinshaus', 'Fangenhäusel', 'Feuerhaus', 'Freudenhaus', 'Fürhaus', 'Geruhhaus', 'Getreidehäuslein', 'Giftenhaus', 'Hennenhaus', 'Hinkelhaus', 'Hinkelshaus', 'Hirtenhaus', 'Hofbräuhaus', 'Holzhaus', 'Hurenhaus', 'Hühnerhaus', 'Immenhaus', 'Judenhaus', 'Kernhaus', 'Kleinhäusler', 'Kornhäuslein', 'Krankenhaus', 'Leuchsenhaus', 'Lusthäusel', 'Maschinenhäuslein', 'Narrenhaus', 'Nebenhäuslein', 'Osterhäusel', 'Pfandhaus', 'Planhäuschen', 'Quadrathäuslein', 'Rathaus', 'Rathauspöpel', 'Redhaus', 'Ruhehaus', 'Ruhhaus', 'Schafhaus', 'Scheißhaus', 'Scheißhäusel', 'Scheißhäusleinspapier', 'Schnallenhaus', 'Schneckenhaus', 'Schneckenhäuslein', 'Schneehäusel', 'Schäferhäuslein', 'Seichhäuslein', 'Starenhaus', 'Starenhäuschen', 'Starenhäuslein', 'Starenvogelhäuslein', 'Stockhaus', 'Taghaus', 'Taglerhaus', 'Taubenhaus', 'Tollhaus', 'Traufhäuslein', 'Traumhaus', 'Treppenhäusi', 'Trollhaus', 'Tropfhaus', 'Tropfhäuslein', 'Träumhaus', 'Trüpfhaus', 'Trüpfhäuslein', 'Vogelhäuschen', 'Vogelhäuslein', 'Vorhäuslein', 'Wirtshaus', 'Zuchthaus', 'Zuchthäusler', 'Züchthaus']"
Mahd,"['Abhermahd', 'Afteramahd', 'Anmähder', 'Driemahd', 'Driemahdig', 'Driemähd', 'Driemähdig', 'Durchmahd', 'Edelmahder', 'Einhermahd', 'Fruchtmahde', 'Getreidemahd', 'Getreidemahde', 'Heumahd', 'Heumahden', 'Letztmahd', 'Raffelmahd(e)', 'Schneidmahd', 'Streumahden', 'Zwischenmahd']"
Hieb,"['Abhieb', 'Anhieb', 'Aushieb', 'Baumhieb', 'Einhieb', 'Erdbirnenhieblein', 'Erdäpfelshieblein', 'Fallhieb', 'Frühjahrshieb', 'Hackhiebelein', 'Hiebiges', 'Holzanhieb', 'Holzhieb', 'Holzhieber', 'Kahlhieb', 'Langholzabhieb', 'Pratzenhieb', 'Rebenhieblein', 'Sensenhieb', 'Spitzhieblein', 'Stockhieb', 'Stöckhiebelein', 'Stöckhieblein', 'Vorhieb']"
Haufen,"['Abklaubhaufen', 'Abklaubsteinhaufen', 'Ablegehaufen', 'Ablesehaufen', 'Ablesesteinhaufen', 'Ackersteinhaufen', 'Ameisenhaufen', 'Ameishaufen', 'Ameishäufen', 'Ametzenhaufen', 'Ametzhaufen', 'Asthaufen', 'Aufstellhaufen', 'Bienenhaufen', 'Bockhäuflein', 'Büschelhaufen', 'Erdbirnenhaufen', 'Feldsteinhaufen', 'Feldsteinhäuflein', 'Fruchthaufen', 'Garbenhaufen', 'Gerstenhaufen', 'Gerstenhäuflein', 'Gestellhaufen', 'Getreidehaufen', 'Getreidehäuflein', 'Grummethäuflein', 'Gänsehaufen', 'Haberhaufen', 'Haberhäuflein', 'Heuhaufen', 'Holzhaufen', 'Huthaufen', 'Kappenhaufen', 'Klaubsteinhaufen', 'Kleiderhaufen', 'Klemmerhaufen', 'Kornhaufen', 'Kornhäuflein', 'Kreuzhaufen', 'Kreuzhäuflein', 'Kühhaufen', 'Lametzenhaufen', 'Legehaufen', 'Leshaufen', 'Maulwurfshaufen', 'Maulwurfshäufen', 'Misthaufen', 'Mordhaufen', 'Mordshaufen', 'Männelhaufen', 'Pfahlhaufen', 'Radhaufen', 'Randhaufen', 'Reihenhaufen', 'Roggenhaufen', 'Rollenhaufen', 'Rundhaufen', 'Rübenhaufen', 'Sauhaufen', 'Schlumphäuflein', 'Schneehaufen', 'Schotterhaufen', 'Schrotthaufen', 'Seichameisenhaufen', 'Seichameishaufen', 'Seichametzenhaufen', 'Seichhameisenhaufen', 'Seichhameishaufen', 'Seichhametzenhaufen', 'Setzhaufen', 'Spitzhaufen', 'Stangehaufen', 'Stangenhaufen', 'Stauchhaufen', 'Steinhaufen', 'Steinhäufelein', 'Steinhäuflein', 'Steinlesehaufen', 'Stellhaufen', 'Strohhaufen', 'Weizenhaufen', 'Weizenhäuflein', 'Wetterhaufen', 'Wetterhäuflein', 'Wiedehäuflein', 'Windhaufen', 'Windhäuflein', 'Wühlershaufen', 'Ährenhaufen']"
Stein,"['Abklaubstein', 'Ablesestein', 'Ablesstein', 'Absteinig', 'Achselstein', 'Ackerstein', 'Ackersteinchen', 'Ackersteinlein', 'Angelstein', 'Backestein', 'Backstein', 'Backsteinlein', 'Bimsstein', 'Blendstein', 'Brockenstein', 'Brunnenstein', 'Brunnstein', 'Brunzstein', 'Bruststein', 'Dachstein', 'Dengelstein', 'Eichenstein', 'Eisenstein', 'Euterversteinerung', 'Feldstein', 'Feuerstein', 'Feuersteinlein', 'Flintstein', 'Fuhrenstein', 'Füllstein', 'Glatzenstein', 'Grenzstein', 'Grundstein', 'Hackstein', 'Hundsstein', 'Häckstein', 'Kalkstein', 'Kieselstein', 'Kieselsteinlein', 'Kiesstein', 'Klaubstein', 'Kleestein', 'Kugelstein', 'Kümmelstein', 'Lachstein', 'Lagerstein', 'Lesestein', 'Lesstein', 'Markstein', 'Mauerstein', 'Milchstein', 'Mühlstein', 'Pflasterstein', 'Pfortenstein', 'Pinkelstein', 'Pissrinnenstein', 'Rainstein', 'Rauchstein', 'Riechsteinlein', 'Rinnstein', 'Sandstein', 'Schlehenstein', 'Schleifstein', 'Schockstein', 'Schollenstein', 'Schotterstein', 'Schreibsteinlein', 'Seichstein', 'Steinmetzehammer', 'Stockstein', 'Säulenstein', 'Torstein', 'Traufstein', 'Tropfstein', 'Tränkstein', 'Tuffstein', 'Türstein', 'Verreckstein', 'Wabenstein', 'Wackenstein', 'Wackerstein', 'Wasserstein', 'Wetzstein', 'Wetzsteindüppel', 'Ziegelstein', 'Zuckerstein', 'Zusammenlesstein', 'Zwickstein']"
