Lemma,Grundform
würgen,"['Gewurstel', 'Gewürgel', 'Gewürgelein', 'Gewürgi', 'Gewürglein', 'Schneeworgel', 'Schneewörgel', 'Schneewürgel', 'Wargel', 'Wärgel', 'Würgel', 'Würgelein', 'Würgerlein']"
zappeln,"['Gezappel', 'Gezeppel', 'Gezäppel', 'Zappel', 'Zippelzappel']"
werben,"['Gezwirbel', 'Haarwirbel', 'Luftwirbel', 'Luftzwirbel', 'Mordswirbel', 'Werbel', 'Wirbel', 'Zirbel']"
Gickel,"['Gickerl', 'Ginkelein']"
Giebel,['Giebelein']
gieken,"['Giekerlein', 'Schnakengiekel']"
Dol,['Gießerdolein']
gießen,"['Gießerl', 'Gießerlein', 'Gießzüttel']"
seihen,"['Gießerseiherlein', 'Kaffeeseiherlein', 'Milchseiherlein', 'Seiherlein', 'Spritzseiherlein']"
Zutte,"['Gießsottel', 'Hafenzüttel', 'Kaffeezuttel', 'Sottel', 'Söttel', 'Söttelhäfelein', 'Sützlein', 'Zuttel', 'Zuttlein', 'Zöttelein', 'Zöttlein', 'Zürl', 'Züttel', 'Züttlein', 'Züttslein', 'Zützlein']"
Gimpel,['Gimpelein']
Gipfel,['Gipfelein']
Gitter,['Gitterlein']
Glas,"['Glasel', 'Gläslein', 'Schnapsglasel', 'Schnapsgläschen', 'Schnapsgläsel', 'Schnapsgläslein']"
Glatze,"['Glatzenhanni', 'Glatzenwiebel']"
Stängel,"['Glimmstänglein', 'Papierstängelchen']"
glitschen,['Glitschei']
glucken,"['Gluckel', 'Gluckelein', 'Gluckerl', 'Glucklein', 'Glückelchen', 'Glückelein', 'Glücklein']"
Glocke,"['Glöckchen', 'Glöckelchen', 'Glöckelein', 'Glöcklein', 'Ohrenglöcklein', 'Schneeglöcklein']"
Wurm,"['Glühwurmel', 'Glühwürmchen', 'Glühwürmel', 'Glühwürmlein', 'Johanniswürmchen', 'Johanniswürmel', 'Johanniswürmlein', 'Leuchtwürmlein', 'Würmelein', 'Würmlein']"
gnappen,['Gnäpperlein']
Jakob,"['Gobel', 'Gröljockel', 'Jackel', 'Jakoberlein', 'Jockel', 'Plattengobel', 'Schmierjackel', 'Schuttgobel', 'Spornjackel', 'Taubenjockel']"
Gockel,"['Gockelein', 'Göckelchen', 'Göckelein', 'Göckerlein', 'Gökerlein', 'Holzgockelein', 'Kirchweihgöckelchen', 'Korngöckerl', 'Korngöckerlein', 'Nestgöckelein', 'Tannengickelein', 'Zorngöckerlein']"
Gocks,"['Gockslein', 'Göckslein']"
Ammer,['Goldammerlein']
Gold,['Goldelein']
Schatz,"['Goldschätzchen', 'Goldschätzlein', 'Lehrerschatzelein', 'Schatzel', 'Schatzelein', 'Schatzi', 'Schatzilein', 'Schatzlein', 'Schätzchen', 'Schätzechen', 'Schätzel', 'Schätzelein', 'Schätzlein']"
Vogel,"['Goldvögelein', 'Johannisvogelein', 'Johannisvögelchen', 'Johannisvögelein', 'Johannisvöglein', 'Schneevögelein', 'Singvögelein', 'Sommervögelein', 'Vogelein', 'Vogerl', 'Vögelchen', 'Vögelein', 'Vögerl']"
glühen,['Goldwürmchen']
Goller,"['Gollerlein', 'Golli']"
Arm,"['Gollerärmel', 'Hemdsärmel', 'Hemdärmel', 'Juppenärmel', 'Ärmel', 'Ärmelein', 'Ärmlein']"
Licht,"['Gollichtlein', 'Gänsbüschlichtlein', 'Herrgottslichtchen', 'Lichtchen', 'Lichtel', 'Lichtelein', 'Lichtlein', 'Löwenzahnlichtlein', 'Märzenbüschlichtlein', 'Märzstocklichtlein', 'Pappellichtlein', 'Ringelbuschlichtlein', 'Ringelschöcklichtlein', 'Ringelstocklichtlein', 'Ringleinsbüschlichtlein', 'Totenlichtlein']"
Goppe,"['Goppelein', 'Göppelein', 'Suppengöppelein']"
hetschen,"['Gotschel', 'Hetschel', 'Hotschel', 'Hötschel', 'Laushetschel']"
Name,"['Gottesnamenlein', 'Gottsnamenlein']"
Grand,"['Grandlein', 'Wassergrandel', 'Wassergrandlein', 'Wassergrändlein']"
Gras,"['Graselein', 'Grasgänslein', 'Gräselein', 'Gräserlein', 'Gräslein']"
Schopf,"['Grasschopfel', 'Schöpflein']"
Sache,"['Grassächel', 'Grünsachen', 'Mückensächelein', 'Nippsachen', 'Sachen']"
Grat,['Grattel']
grau,['Grauel']
Graupe,['Graupel']
greinen,['Greinerei']
Margarete,"['Gretelein', 'Margalein', 'Margeritchen', 'Margeritlein', 'Waschgretel']"
Griebe,"['Griebel', 'Griebelein', 'Grieblein', 'Speckgriebelein']"
Grieche,['Griechen']
Grieß,"['Grießelein', 'Grießlein']"
Grille,['Grillein']
Grind,['Grindlein']
grob,['Grobhobel']
groß,"['Großel', 'Großelein']"
machen,"['Großmacherl', 'Macherlein']"
roden,"['Grundbirnenroderlein', 'Rodehauelein']"
schnauben,"['Grundbirneschnauberlein', 'Schnaubel', 'Schnäubel']"
Grund,"['Grundbirneschoberlein', 'Grundbirnhäufel', 'Grundbirnpfänkelein', 'Grundel', 'Grundelein']"
grunzen,['Grunzelein']
Grutz,"['Grutzel', 'Grutzelein', 'Grützel', 'Grützelein']"
Gräte,"['Grätchen', 'Grätlein']"
gratschen,['Grätschelein']
Gräußlein,['Gräußelein']
grün,['Grünelein']
gucken,"['Guckelein', 'Guckerlein', 'Säuguckelein']"
Gugel,['Gugelein']
Josef,"['Guiseppel', 'Seftel', 'Seppel']"
Gupfe,"['Gupfel', 'Güpfelein', 'Güpflein']"
Gurgel,"['Gurgerl', 'Gürgelein', 'Gürgerl', 'Gürglein', 'Saufgurgelein', 'Vaterunsergürgelein']"
gurren,"['Gurrlein', 'Taubengurri']"
gut,"['Gutel', 'Gutelein', 'Guteslein', 'Guti', 'Gutlein', 'Gutschen', 'Gutsel', 'Gutselein', 'Gutserei', 'Gutserlein', 'Gutsi', 'Gutslein', 'Gutzelein', 'Plätzleingutel', 'Ungutel', 'Weihnachtsgutselein']"
stehen,"['Gutstehenerlein', 'Gutsteherlein', 'Handständel', 'Handständerlein', 'Kälberstandel', 'Melkständel', 'Melkständelein', 'Neujahrsständelein', 'Standel', 'Steherlein', 'Ständchen', 'Ständerlein', 'Ständlein', 'Waschständerlein', 'Zuckererbsenständlein']"
Gang,['Gängelein']
dorzeln,['Gänsegedorzel']
Schlutten,['Gänsegeschlutteri']
schnackeln,"['Gänsegeschnackel', 'Schnackel', 'Schnäckel']"
Kragen,"['Gänsekrägelein', 'Gänskrägelein', 'Halskrägelein', 'Kragel']"
Schnickel,"['Gänseschnickelein', 'Schnickelein']"
Schritt,"['Gänseschrittchen', 'Gänseschrittlein', 'Hünkelschrittchen', 'Poppeleinsschrittlein', 'Schrittchen', 'Schrittlein', 'Tanzschrittlein', 'Tippelschrittlein']"
Griffel,['Gänsgriffelein']
Gauke,['Gäuklein']
Gurre,['Gürrlein']
Prügel,"['Gürtprügelein', 'Prügelein', 'Salzprügelein']"
Stufe,"['Haargestufel', 'Stufelein']"
Netz,['Haarnetzlein']
schniegeln,"['Haarschniegel', 'Schniegel']"
Wusch,"['Haarwischel', 'Haarwuschel', 'Haarwüschel', 'Wuschel']"
Zotte,"['Haarzöttel', 'Lauszöttel', 'Maiszöttel', 'Saumzöttel', 'Zottel', 'Zottelein', 'Zöttel']"
Haber,"['Haberflügel', 'Haberrispel', 'Haberrumpel', 'Habersensel', 'Haberweibel', 'Haberweiblein']"
Habicht,['Habichtnagel']
Habit,['Habitlein']
Hache,['Hachtel']
Rispe,"['Haferrispel', 'Rispelein']"
Hose,"['Hagehöslein', 'Höschen', 'Hösel', 'Lederhosenseppel', 'Reizhöschen']"
Johannes,"['Hahnebambel', 'Hannebambel', 'Hannelein', 'Hanni', 'Hannlein', 'Hansel', 'Hanselein', 'Hasenheinlein', 'Hirnhanni', 'Katzenhansel', 'Lehrerhansel', 'Lehrerhanselein', 'Pomadenhansel', 'Prahlhansel', 'Schulhansel', 'Schulhanselein', 'Storchhansel', 'Streithänsel', 'Taubenhannerlein', 'Taubenhanni', 'Taubenhannlein', 'Traumhanselein', 'Weiherhansel']"
Hahn,"['Hahnrei', 'Hähnel', 'Hähnlein']"
halb,['Halberlein']
Halle,"['Hallein', 'Hallelein', 'Hällchen', 'Seitenhallein']"
klunken,"['Halsklunkerlein', 'Klunkel', 'Klünkel', 'Klünkerlein', 'Ohrenklünkelein']"
knüpfen,['Halsknüpfelein']
Riemen,"['Halsriemenlein', 'Halsriemlein', 'Riemchen', 'Riemenlein', 'Riemleinsschühlein']"
Hammer,"['Hammerlein', 'Hämmerlein', 'Steinhammerlein', 'Steinhämmerlein']"
hampeln,"['Hampelein', 'Hamperl', 'Hämpelchen', 'Hämpeschen', 'Mamahampelein', 'Mutterhampelein', 'Taschenhampel']"
Hamper,"['Hamperchen', 'Hamperlein', 'Happel', 'Happelein', 'Happerlein', 'Lehrerhamperlein', 'Pferdhampel', 'Pferdhappelein', 'Regenhamperlein', 'Schneehampelein', 'Tannenhamperlein']"
Pferd,"['Hamperpferdlein', 'Pferdel', 'Pferdlein', 'Pferdschel', 'Schaukelpferdlein']"
Hamster,['Hamsterlein']
handeln,"['Handel', 'Kuhhandel', 'Rothändlein', 'Taubenhandel']"
Henkel,"['Handhaderhenkelein', 'Henkelein', 'Henkelhäfelein', 'Henkelstöpflein']"
Karren,['Handkarrlein']
Käse,"['Handkäslein', 'Käsleiblein', 'Käslein']"
Laterne,"['Handlaternlein', 'Laternchen', 'Laternlein', 'Stalllaternlein', 'Sturmlaternel', 'Sturmlaternlein']"
schieben,"['Handschiebelein', 'Handschieberlein', 'Radschieberlein', 'Schiebel', 'Schieberlein']"
Schuh,"['Handschuhel', 'Handschuhlein', 'Reimleinsschühlein', 'Schuhcremeschächtelein', 'Schuhputzschächtelein', 'Schuhschächtelein', 'Schuhschäufelein', 'Schuhwichsschächtelein', 'Schühlein']"
stauchen,"['Handstauchelein', 'Handstaucherlein', 'Stacherlein', 'Stauchelein', 'Staucherlein', 'Stauferlein', 'Stäuchel', 'Stäuchelein', 'Stäucherlein', 'Stäuchlein']"
Zwehel,"['Handszwehele', 'Handzwehele']"
Heinkel,"['Hankelein', 'Hankerlein', 'Heinkelein', 'Heinkselein']"
Hans-Georg,['Hansgeorglein']
Christoph,"['Hanssteffel', 'Saustoffel', 'Sehnestoffel', 'Steffel']"
hart,['Hartlein']
Hartmann,['Hartmännlein']
Hascher,['Haschelein']
Schwan,['Haselnussschwänlein']
Stecken,"['Haselnusssteckelein', 'Pfetzleinssteckelein', 'Pfetzleinsstecklein', 'Rabensteckelein', 'Rechenstöckel', 'Rohrsteckelchen', 'Rohrsteckelein', 'Schlägsteckelein', 'Schulsteckelein', 'Steckelein', 'Tatzensteckel', 'Tatzensteckelein']"
Traube,"['Haselnussträubelein', 'Johannisbeerträublein', 'Johannistraubelein', 'Johannisträubel', 'Johannisträubelein', 'Johannisträublein', 'Johannisträuchen', 'Träubel', 'Träubelein']"
gokern,"['Hasengokel', 'Taubengokel']"
Lorbeer,"['Hasenlorbeerlein', 'Lorbeerlein']"
Ostern,['Hasenosterei']
Rauch,"['Hasenraucherlein', 'Kettenrauchen', 'Rauchen', 'Raucherdäpfel', 'Raucherei', 'Raucherl', 'Raucherlein', 'Rauchfäßlein']"
Schnee,"['Hasenschneelein', 'Schneebauzerlein', 'Schneelein', 'Schneeschimmel', 'Schneeschäfchen', 'Schneeschäflein', 'Spurschneelein']"
Haspel,"['Haspelein', 'Häspelein']"
hatschen,"['Hatschelein', 'Laushatschel']"
Hattel,['Hattelein']
hauchen,['Hauchelein']
Hauche,"['Hauchenstöckel', 'Häuchel', 'Häuchlein']"
muffen,['Hausmuffel']
Tier,"['Haustierlein', 'Murmel', 'Murmeltierlein', 'Schneckentierlein', 'Tierlein']"
heben,['Hebelein']
hecheln,['Hechelei']
Hecke,['Heckenpfädlein']
Koffer,"['Hefeköfferlein', 'Kofferlein']"
Hefe,['Hefel']
Heide,"['Heidbeerlein', 'Heidel', 'Wildheidel']"
heim,"['Heimchen', 'Heimelein']"
Heins,"['Heinsel', 'Heinselein', 'Mutterheinselein']"
Heis,"['Heisel', 'Heiselein']"
heiß,"['Heißel', 'Heißelein', 'Heißlein']"
Hemd,"['Hemdchen', 'Hemdeschen', 'Hemdfässlein']"
fassen,['Hemdfäßlein']
läuten,"['Hemdläuterlein', 'Hemdsläuterlein']"
Scheiß,"['Hemdscheißerlein', 'Hemdschisserlein', 'Hosenscheißerlein', 'Hundsscheißerlein', 'Kuhscheißel', 'Mückenschisslein', 'Scheisserlein', 'Scheißchen', 'Scheißelein', 'Scheißendeckel', 'Scheißerei', 'Scheißerlein', 'Scheißhäuslein', 'Schupfenscheißerlein', 'Schönscheißerlein', 'Stadtschisserlein']"
Schwengel,['Hemdschwengelein']
schwenken,['Hemdschwenkerlein']
hemmen,['Hemmerlein']
Henne,"['Hennel', 'Hennelein', 'Hennlein']"
Leiter,"['Hennenleiterlein', 'Hühnerleiterchen', 'Hühnerleiterl', 'Hühnerleiterlein', 'Hünkelleiterlein', 'Leiterl', 'Leiterlein', 'Leiterwägelein']"
steigen,"['Hennensteiglein', 'Hühnersteiglein', 'Steigelein']"
Herbst,['Herbstlein']
zieb,"['Herbstziebelein', 'Ziebelein', 'Zieberl']"
Herde,['Herdlein']
Schiff,"['Herdschifflein', 'Ofenschiffel', 'Ofenschifflein', 'Schiffel', 'Schiffelein', 'Schifferl', 'Schifflein', 'Wasserschiffel', 'Wasserschifflein']"
winken,['Herrenwinkelein']
weich,"['Herzerweichen', 'Steinerweichen', 'Weichlein']"
Kaspar,"['Herzkasperl', 'Kasperadel', 'Kasperchen', 'Kasperl', 'Kasperlein', 'Käsperei', 'Käsperlein', 'Nervenkasperl']"
hetzen,"['Hetzerei', 'Hetzlein']"
Same,"['Heugesämel', 'Heugesämlein', 'Heusämelein', 'Samelein', 'Samenlein', 'Samerlein', 'Unkrautsämerei']"
Heu,"['Heuhäuflein', 'Heuriffel']"
heulen,['Heulerei']
Reff,"['Heureffel', 'Reffel', 'Refflein']"
Hexe,"['Hexerei', 'Hexlein']"
Matthias,"['Hiasel', 'Plattenhiasel']"
Hiefe,"['Hiefel', 'Hiefelein', 'Hundshiefelein']"
springen,"['Himbeerspringerlein', 'Orangenspringerlein', 'Springelein', 'Springerchen', 'Springerl', 'Waldmeisterspringerlein']"
Kutsche,"['Himmelskütschlein', 'Kütschlein']"
Vater,"['Himmelvaterlein', 'Vaterlein', 'Vaterunserknöpflein', 'Vati', 'Väterchen']"
schlüpfen,"['Hineinschlupferlein', 'Schlupferlein', 'Schlüpfelein']"
Tor,"['Hinkelstörchen', 'Hinkelstörlein']"
hinten,['Hinterhäuslein']
Hirsch,['Hirschen']
Pudel,"['Hirschpudelein', 'Hüllepudelein', 'Maispudelein', 'Maispudelhärlein', 'Pudelein', 'Zausepudlein']"
Kitz,"['Hitzelein', 'Hitzlein', 'Kitzel', 'Kitzlein']"
hocken,"['Hockefräulein', 'Hockel', 'Hockerl', 'Hockerlein', 'Nachhockerlein', 'Nesthockerlein']"
bleiben,"['Hockenbleiberlein', 'Überbleibsel', 'Übrigbleibsel']"
ficken,"['Hoffartsfickel', 'Hollerfickel', 'Krackenfickel', 'Notfickel', 'Starrzefickel', 'Sterzefickel']"
Pinsel,"['Hoffartspinselein', 'Maispinselein', 'Pinselein']"
Pritsche,"['Hoffartspritschel', 'Lauspritschelein', 'Pritschen', 'Pritschlein', 'Seichpritschlein']"
Hof,"['Hofhäuslein', 'Kirchhofsröschen', 'Kirchhofsröslein']"
hohl,"['Hohlbeerlein', 'Hohlchen']"
muff,"['Hollermöffel', 'Muffelein', 'Mufflein', 'Müffelein', 'Müfflein']"
pfeifen,"['Hollerpfeifchen', 'Hollerpfeifelein', 'Hollerpfeiflein', 'Holzpfeiflein', 'Pfeifchen', 'Pfeifel', 'Rohrpfeiflein', 'Wasserpfeiflein', 'Wichspfeifelein']"
spritzen,"['Hollerspritzerlein', 'Hollerspritzlein', 'Hollerwasserspritzlein', 'Spritzelein', 'Spritzerlein', 'Spritzlein', 'Wasserspritzlein']"
sträuben,"['Hollersträubelein', 'Hollersträublein', 'Straubel', 'Sträubelein', 'Sträublein']"
poltern,['Holteripolteri']
Schlegel,"['Holzschlegelein', 'Schlegelein', 'Steinschlegelein']"
Schuppen,"['Holzschüpfel', 'Holzschüpflein', 'Schupfelein', 'Schüpfel', 'Schüpflein', 'Schüpplein', 'Streuschüpfel', 'Streuschüpflein', 'Zwergschüpflein']"
Steig,"['Holzsteiglein', 'Jägersteiglein', 'Rehsteiglein', 'Steigel', 'Steiglein', 'Waldsteiglein']"
Stift,"['Holzstiftlein', 'Radstiftel', 'Reißstiftlein', 'Schusterstiftlein', 'Stiftchen', 'Stiftlein', 'Stiftmesserlein', 'Wagenstiftel', 'Zwickstiftlein']"
Zweck,"['Holzzwecklein', 'Schuhzwecklein', 'Wäschezweckelein', 'Wäschezwecklein', 'Wäschzwecklein', 'Zwackel', 'Zwecklein']"
Hopfen,['Hopfenstößel']
hopp,"['Hoppel', 'Hoppelein']"
Horbel,"['Horbelein', 'Hörbelein']"
Hormes,['Hormel']
hoschen,"['Horschlein', 'Hoschel', 'Hörschel', 'Längshörschel']"
Hospes,['Hospel']
hossen,['Hossel']
hotzeln,['Hotzel']
Hubbel,"['Hubbelein', 'Hübbelein']"
#?Huck,['Huckel']
Hudel,"['Hudelei', 'Hudelein', 'Hudermeichelein', 'Hudlerei']"
hullern,['Hullerlein']
Hummel,"['Hummelein', 'Hummellein']"
Humpen,['Humperl']
humpfen,['Humpferei']
knäffen,"['Hundknäfferlein', 'Knäfferl']"
Krüppel,"['Hundskrüppelein', 'Krüppelein', 'Äpfelkrüppelein']"
Pfote,"['Hundspfötchen', 'Hundspfötlein', 'Händpfötschlein', 'Katzenpfötchen', 'Katzenpfötel', 'Katzenpfötlein', 'Katzenpfötschlein', 'Pfotschen', 'Pfötchen', 'Pfötel', 'Pfötelein', 'Pfötlein', 'Pfötschel', 'Pfötschlein', 'Samtpfötlein', 'Säupfötlein', 'Säupfötschlein']"
Zaupe,"['Hundszaupel', 'Zaupel', 'Zaupelein', 'Zäupchen', 'Zäupelein', 'Zäuplein']"
hurtig,['Hurtlein']
husch,"['Huschel', 'Huschelein']"
Husselein,['Hussel']
husten,['Husterei']
Krack,"['Hutschekrackel', 'Krackel', 'Krackelein', 'Krackenwinkel', 'Krackerlein', 'Kracksel', 'Kräcklein']"
Hutsch,"['Hutschekrakel', 'Hutschelein', 'Hutschi']"
hutschen,"['Hutscherlein', 'Hütscherlein', 'Nesthütschelein']"
Bartholomäus,"['Hutzbarthel', 'Hutzelbarthel', 'Schießbarthel', 'Schreibarthel', 'Schusserbarthel']"
Hutzel,"['Hutzelein', 'Hützlein', 'Schlehenhutzelein', 'Schlehenhützelein', 'Schneehutzelein']"
hutzen,['Hutzerlein']
Hachse,"['Hächslein', 'Säuhächslein']"
Hacht,['Hächtlein']
gleich,['Häfelein']
häl,['Hälerchen']
Halm,"['Hälmi', 'Hälmlein']"
pflatschen,"['Händpflätschlein', 'Pflatschlein', 'Pflätschlein']"
Hanf,['Hänftelein']
Häppe,['Häppelein']
Harm,['Härmel']
Haube,"['Häubel', 'Rothäublein', 'Traumhaubelein']"
Haupt,"['Häuptchen', 'Häuptlein', 'Krautshäuptlein', 'Rothäuptlein', 'Weißkrautshäuptlein']"
Zeug,"['Häusleinbauernzeuglein', 'Zeugelein']"
Knolle,['Höckerknöllein']
Trumm,"['Höllentrümmlein', 'Trumpel', 'Trümmel', 'Trümmlein']"
Hölperle,"['Hölperl', 'Hölperlein']"
Hötschel,['Hötschelein']
hoch,['Hühnerdtecklein']
Loch,"['Hühnerlöchel', 'Hühnerlöchlein', 'Hühnerstalltürlein', 'Kipfenlöchlein', 'Kipflöchlein', 'Kirchenlöchlein', 'Knopflöchlein', 'Löchlein', 'Mäuselöchlein', 'Vaterunserlöchel', 'Vaterunserlöchlein']"
Treppe,"['Hühnertrepplein', 'Treppel', 'Treppelein', 'Trepplein', 'Türtreppel']"
Hülle,"['Hüllein', 'Hüllele', 'Hüllelein', 'Hülleputtelein']"
Hünkel,"['Hünkelchen', 'Hünkelein']"
nicht,"['Hüpfnichtslein', 'Silbernichtschen']"
Huppel,['Hüppelein']
Horde,['Hürdlein']
Hür,['Hürlein']
hüten,"['Hüteslein', 'Kartoffelhüteslein']"
Imme,['Immelein']
innen,['Innerei']
Italien,['Itali']
Jackett,"['Jackettel', 'Jackettlein']"
Kreis,"['Jahreskreisel', 'Kreislein']"
wechseln,"['Jahreswechsel', 'Jahrwechsel', 'Mondwechsel', 'Rehwechsel', 'Wechsel', 'Wildwechsel', 'Wortwechsel']"
jammern,['Jammerlein']
Jean,"['Jeanel', 'Schani']"
Joch,"['Jochlein', 'Jöchlein']"
Johannis,['Johanni']
Funke,['Johannisfünkchen']
Stier,"['Judenstierlein', 'Stierchen', 'Stierel', 'Stierlein']"
stinken,"['Judenstinkerlein', 'Pfennigstinkerlein', 'Stinkbastel', 'Stinkerlein', 'Stinkstängel']"
Wald,"['Junfernwäldlein', 'Wäldlein']"
Februar,['Junikäferlein']
Juppe,"['Jupplein', 'Jüpplein']"
Jacke,"['Jäckchen', 'Jäckel', 'Jäcklein', 'Strickjäcklein']"
Jahr,"['Jährlein', 'Neujahrfräulein', 'Neujahrsfräulein', 'Zwiejährel', 'Zwiejährlein']"
Jäst,['Jästlein']
Kittel,"['KIttelein', 'Kittelein', 'Kitterl', 'Sommerkittelein']"
Kabinett,"['Kabinettel', 'Kabinettlein']"
Schnauze,"['Kaffeeschnäuzlein', 'Kannenschnäuzlein', 'Schnauzel', 'Schnauzelein', 'Schnauzerl', 'Schnauzerlein', 'Schnauzlein', 'Schnäuzchen', 'Schnäuzel', 'Schnäuzelein', 'Schnäuzerei', 'Schnäuzlein']"
Kaiser,['Kaiserwecklein']
Kalb,"['Kalbel', 'Kalbelein', 'Kalbinlein', 'Kälbchen', 'Kälbel', 'Kälbelein', 'Kälberlein', 'Kälblein', 'Milchkälblein', 'Mondkalbel', 'Saugkälblein']"
Kalesche,['Kaleschlein']
kalt,['Kaltwasserpanschen']
Kamm,"['Kambel', 'Kämmchen', 'Kämmlein', 'Lauskambel']"
Kandis,"['Kandelslein', 'Kandsel']"
Schnabel,"['Kannenschnäbelein', 'Kreuzschnabelein', 'Kreuzschnäbelein', 'Schnabelein', 'Schnablein', 'Schnäbelchen', 'Schnäbelein']"
nichts,"['Kannnichtsel', 'Nichstlein', 'Nichtsel', 'Nichtselein', 'Nichtslein', 'Silbernichtslein']"
Kante,"['Kantel', 'Käntlein']"
Kanzlei,['Kanzleilein']
Kapotte,"['Kapottchen', 'Kapottlein']"
Kapott,['Kapöttlein']
Karbonade,['Karbonadlein']
Karrette,"['Karettlein', 'Karrettlein']"
Karl,['Karlein']
Karmenade,['Karmenadlein']
Karst,['Karstlein']
Kartoffel,"['Kartoffeldetschlein', 'Kartoffelein', 'Kartoffelhützelein', 'Kartoffelhützlein', 'Kartoffelpatscherlein', 'Kartöffelein', 'Saukartoffelein', 'Saukartöffelein', 'Säukartoffelein']"
Teller,"['Karttellerlein', 'Tellerlein']"
Kater,['Katerchen']
Kugel,"['Katzenküglein', 'Kugelein', 'Kügelein', 'Mehlkügelein']"
Steg,"['Katzensteglein', 'Steglein']"
Tisch,['Katzentischchen']
Trog,"['Katzentroglein', 'Salztröglein', 'Stopftröglein']"
Tatze,"['Katzentätzlein', 'Tatzenbützel', 'Tatzlein', 'Tätzlein']"
kehren,['Kehrsel']
leuchten,"['Kellerleuchtlein', 'Leuchtel']"
Kerbe,['Kerbelein']
Kerl,"['Kerlchen', 'Kerlein', 'Mannskerlein', 'Scheißkerlein']"
Kern,"['Kernlein', 'Maiskernel', 'Maiskernlein']"
Kerze,"['Kerzlein', 'Ringelbuschkerzlein']"
Kessel,"['Kesselein', 'Weihkesselein', 'Weihwasserkesselein']"
Andreas,['Kettenandreaslein']
Wimmer,"['Keuschheitswimmerlein', 'Wimmelein', 'Wimmerl', 'Wimmerlein']"
Kiefer,"['Kieferlein', 'Kiefernhübel']"
Knorren,"['Kiefernknörrlein', 'Knorrkelein', 'Knorrlein', 'Knörrlein']"
Kies,['Kiesel']
plänkeln,['Kindergeplänkel']
wiegen,"['Kinderswieglein', 'Wiegelein', 'Wieglein']"
Kinse,['Kinsel']
Kipfe,"['Kipfenhörnlein', 'Leiterkipflein']"
Lade,"['Kirchenlädlein', 'Windellädlein']"
Popel,"['Kirchenpöpelein', 'Nachtpöpelein', 'Pöpelein']"
Kleid,"['Kirchweihkleidlein', 'Kleidlein', 'Schießbudenkleidlein', 'Unterkleidlein']"
Kluft,"['Kirchweihklüftlein', 'Klüftel', 'Klüftlein', 'Sonntagsklüftlein']"
Mai,"['Kirchweihmailein', 'Maielein', 'Maienlein']"
weihen,['Kirchweihsteffel']
Streich,['Kirschenstreichen']
Kirsche,"['Kirschlein', 'Sauerkirschel', 'Spatzenkirschel', 'Vögelskirschlein']"
Kitsche,['Kitschlein']
Kittchen,['Kittlein']
Lamm,"['Kitzlämmlein', 'Kälberlämmlein', 'Lammelein', 'Lammi', 'Lammlein', 'Lämmchen', 'Lämmel', 'Lämmelein', 'Lämmlein', 'Mutterlämmlein', 'Schaflämmlein']"
Klafter,['Klafterstützel']
Mutter,"['Klagmütterlein', 'Mutterlein', 'Mutti', 'Muttlein', 'Mütterlein']"
Klammer,"['Klammerlein', 'Klämmerlein', 'Nasenklämmerlein', 'Wäscheklammerl', 'Wäscheklammerlein', 'Wäscheklämmerlein']"
klampern,['Klamperlein']
klappern,"['Klapperlein', 'Kläpperlein']"
Klaue,"['Klaui', 'Kläuelein', 'Kläulein', 'Spitzkläulein', 'Säukläulein']"
kleben,"['Klebelein', 'Kleberlein']"
Klee,['Kleekärrlein']
Maschine,"['Kleesamenmaschinlein', 'Maschinlein', 'Mähmaschinendreschen', 'Sämaschinel', 'Sämaschinlein']"
klenken,"['Klenkelein', 'Ohrenklenkelein']"
klicken,['Klickerlein']
klimpern,['Klimperlein']
Kloben,"['Klobelein', 'Klöbel']"
Klumpen,"['Klumpelein', 'Klümpelein']"
kluppen,"['Kluppelein', 'Klupperl', 'Klupperlein', 'Wäscheklupperl', 'Wäscheklupperlein']"
klappen,['Kläppelein']
klieben,['Klöbelein']
Klüpfel,['Klöppelein']
knacken,"['Knackerlein', 'Knäckelein', 'Knäckerlein']"
Knall,['Knallerlein']
Faden,['Knallfädlein']
Platte,"['Knallplättchen', 'Knallplättlein', 'Plättchen', 'Plätterlein', 'Pulverplattlein', 'Pulverplättchen', 'Pulverplättlein', 'Schießplättlein', 'Zündplättchen', 'Zündplättel', 'Zündplättlein']"
knappen,"['Knappelein', 'Knapperlein']"
Knarfel,"['Knarfelein', 'Knärfelein']"
knarzen,['Knarzel']
Knecht,['Knechtlein']
Kneip,['Kneiplein']
Knick,"['Knickelein', 'Knickerlein']"
Knie,"['Kniebänklein', 'Knielein', 'Ofenknielein']"
Knirps,['Knirpslein']
Knoblauch,['Knoberlein']
Knock,['Knockel']
Saum,"['Knopflochsäumlein', 'Saumlein', 'Saumzettel', 'Säumel', 'Säumelein', 'Säumlein']"
Knorpel,"['Knorpelein', 'Knörpelein']"
knotschen,['Knotscherlein']
Knüppel,"['Knuppelein', 'Knüpflein', 'Knüpperlein', 'Knüpplein']"
Knaus,"['Knäuselein', 'Knäuslein']"
Knüpfel,"['Knüpfelein', 'Knüpferl']"
knuspern,['Knüsperlein']
Knüttel,['Knüttelein']
Kohl,"['Kohlrabi', 'Köhlchen']"
Kommiss,['Kommissbuckel']
Magen,['Kommunikantenmägelein']
flechten,['Kopfflechterei']
schwinden,['Kopfschwindel']
